id,producto,cantidad,precio,fecha
5009,Mouse,14,27.37,2023-04-23
5010,Laptop,18,917.63,2023-03-22
5011,Teléfono,17,496.65,2023-10-21
5012,Mouse,2,17.96,2023-09-21
5013,Teléfono,6,287.39,2023-08-09
5014,Impresora,7,149.76,2023-03-03
5015,Mouse,1,26.13,2023-07-21
5016,Monitor,6,299.86,2023-04-07
5017,Teclado,5,30.96,2023-05-01
5018,Impresora,18,90.83,2023-02-18
5019,Monitor,2,348.45,2023-02-06
5020,Tablet,20,424.3,2023-04-26
5021,Teclado,3,38.24,2023-02-05
5022,Monitor,13,160.65,2023-10-24
5023,Mouse,18,17.55,2023-12-16
5024,Tablet,19,193.34,2023-01-21
5025,Teléfono,8,278.06,2023-11-06
5026,Mouse,1,28.43,2023-10-12
5027,Impresora,12,219.35,2023-03-16
5028,Laptop,15,1469.03,2023-06-13
5029,Laptop,4,1321.52,2023-12-24
5030,Monitor,16,385.71,2023-02-24
5031,Teclado,6,47.47,2023-08-06
5032,Mouse,16,16.27,2023-10-02
5033,Tablet,2,361.84,2023-02-11
5034,Laptop,10,875.28,2023-06-29
5035,Teclado,15,37.0,2023-06-03
5036,Laptop,9,868.11,2023-02-23
5037,Mouse,15,29.11,2023-12-04
5038,Laptop,3,863.79,2023-05-24
5039,Teléfono,11,432.61,2023-08-07
5040,Mouse,17,11.29,2023-07-07
5041,Laptop,17,1021.97,2023-05-29
5042,Tablet,8,216.15,2023-12-18
5043,Tablet,10,471.47,2023-02-25
5044,Tablet,5,384.79,2023-12-17
5045,Impresora,1,167.59,2023-01-28
5046,Teléfono,19,622.43,2023-04-14
5047,Mouse,19,26.54,2023-09-16
5048,Teclado,2,20.39,2023-01-25
5049,Monitor,8,123.32,2023-02-05
5050,Laptop,20,975.51,2023-07-02
5051,Tablet,15,175.95,2023-05-20
5052,Laptop,8,1081.51,2023-03-12
5053,Teléfono,2,611.49,2023-05-24
5054,Teclado,19,41.6,2023-10-29
5055,Impresora,3,119.8,2023-06-21
5056,Tablet,15,200.26,2023-10-20
5057,Monitor,19,248.78,2023-07-19
5058,Teclado,3,34.7,2023-08-14
5059,Teclado,1,27.85,2023-08-28
5060,Mouse,5,27.67,2023-04-08
5061,Mouse,17,16.28,2023-02-17
5062,Mouse,20,19.29,2023-10-14
5063,Laptop,1,1021.16,2023-07-03
5064,Teclado,19,20.36,2023-08-09
5065,Laptop,10,1375.34,2023-09-15
5066,Monitor,15,161.74,2023-07-22
5067,Laptop,20,911.53,2023-02-15
5068,Teléfono,17,565.25,2023-10-05
5069,Teclado,6,47.5,2023-11-12
5070,Tablet,18,242.25,2023-08-20
5071,Monitor,6,184.5,2023-08-24
5072,Teclado,11,28.94,2023-05-04
5073,Tablet,6,345.53,2023-10-19
5074,Laptop,2,705.12,2023-06-10
5075,Mouse,10,16.36,2023-04-19
5076,Teclado,9,29.93,2023-02-03
5077,Mouse,19,10.44,2023-11-19
5078,Laptop,6,1219.88,2023-08-21
5079,Mouse,19,17.91,2023-09-30
5080,Teléfono,4,681.13,2023-05-22
5081,Mouse,3,29.38,2023-06-21
5082,Teclado,15,32.39,2023-06-10
5083,Laptop,1,761.21,2023-04-03
5084,Teclado,4,31.91,2023-08-14
5085,Teléfono,15,615.32,2023-07-24
5086,Mouse,6,12.49,2023-08-05
5087,Monitor,15,217.94,2023-02-25
5088,Impresora,2,137.14,2023-08-05
5089,Teléfono,19,721.96,2023-10-11
5090,Teclado,8,47.99,2023-07-23
5091,Tablet,2,282.75,2023-11-03
5092,Impresora,8,200.73,2023-08-15
5093,Mouse,13,16.83,2023-11-22
5094,Tablet,9,455.01,2023-06-22
5095,Teléfono,14,509.74,2023-09-18
5096,Tablet,1,402.53,2023-12-10
5097,Mouse,18,28.3,2023-08-06
5098,Impresora,5,164.27,2023-08-17
5099,Impresora,3,133.2,2023-08-20
5100,Laptop,13,1177.53,2023-05-22
5101,Tablet,4,163.4,2023-08-01
5102,Mouse,5,18.47,2023-03-30
5103,Mouse,16,25.79,2023-12-04
5104,Impresora,15,183.65,2023-01-24
5105,Laptop,11,969.63,2023-06-26
5106,Mouse,18,26.68,2023-02-28
5107,Teclado,15,38.75,2023-11-12
5108,Teclado,11,18.46,2023-05-04
5109,Impresora,11,133.26,2023-09-21
5110,Monitor,2,278.9,2023-05-18
5111,Monitor,19,146.44,2023-08-30
5112,Teclado,11,44.39,2023-04-11
5113,Teclado,13,49.02,2023-01-23
5114,Laptop,16,1390.93,2023-05-05
5115,Monitor,3,310.55,2023-10-23
5116,Tablet,3,309.2,2023-06-16
5117,Laptop,18,843.53,2023-08-06
5118,Laptop,8,1300.11,2023-08-03
5119,Teclado,4,47.33,2023-03-05
5120,Teléfono,2,274.45,2023-11-27
5121,Impresora,13,210.93,2023-12-04
5122,Mouse,9,22.78,2023-11-01
5123,Impresora,12,129.9,2023-07-30
5124,Tablet,14,360.31,2023-03-09
5125,Teclado,20,23.29,2023-09-27
5126,Teléfono,10,494.05,2023-04-06
5127,Teléfono,12,422.69,2023-11-11
5128,Mouse,20,10.48,2023-01-31
5129,Teclado,8,24.27,2023-05-02
5130,Teclado,6,25.54,2023-03-26
5131,Teclado,7,36.74,2023-12-29
5132,Teléfono,1,285.54,2023-06-15
5133,Teléfono,9,387.68,2023-12-19
5134,Laptop,13,1380.59,2023-11-23
5135,Mouse,6,18.91,2023-03-29
5136,Mouse,8,17.61,2023-04-29
5137,Laptop,8,944.45,2023-08-09
5138,Laptop,16,1461.33,2023-07-26
5139,Teclado,1,47.83,2023-10-04
5140,Impresora,9,212.88,2023-08-29
5141,Teclado,14,28.07,2023-05-26
5142,Teclado,10,40.43,2023-10-10
5143,Tablet,9,447.57,2023-02-04
5144,Monitor,9,117.13,2023-02-01
5145,Teclado,6,41.05,2023-10-28
5146,Laptop,2,970.11,2023-05-06
5147,Tablet,13,316.6,2023-03-22
5148,Tablet,15,412.18,2023-02-17
5149,Impresora,19,126.21,2023-02-25
5150,Teclado,10,25.1,2023-09-26
5151,Monitor,15,151.44,2023-10-06
5152,Teléfono,5,781.57,2023-01-22
5153,Tablet,12,171.87,2023-01-02
5154,Teléfono,4,627.52,2023-06-18
5155,Monitor,9,329.09,2023-05-18
5156,Laptop,6,804.61,2023-04-19
5157,Teléfono,19,396.07,2023-06-09
5158,Laptop,19,879.26,2023-11-15
5159,Teléfono,7,379.83,2023-01-20
5160,Tablet,12,448.83,2023-02-15
5161,Mouse,19,19.41,2023-09-15
5162,Laptop,18,1114.83,2023-12-29
5163,Teclado,16,35.27,2023-11-06
5164,Teclado,19,16.91,2023-03-08
5165,Monitor,1,178.96,2023-03-10
5166,Tablet,1,282.03,2023-06-26
5167,Laptop,14,1310.47,2023-02-14
5168,Teléfono,6,744.12,2023-05-30
5169,Impresora,10,90.72,2023-06-02
5170,Teclado,10,43.9,2023-12-16
5171,Monitor,4,385.32,2023-04-12
5172,Laptop,17,1300.88,2023-12-12
5173,Teclado,4,41.35,2023-11-21
5174,Mouse,8,12.81,2023-05-07
5175,Tablet,5,335.33,2023-10-13
5176,Teléfono,18,443.36,2023-03-12
5177,Tablet,11,235.99,2023-12-05
5178,Teléfono,10,226.44,2023-12-05
5179,Mouse,1,10.55,2023-10-24
5180,Teléfono,8,230.79,2023-07-07
5181,Impresora,13,198.94,2023-12-21
5182,Laptop,5,732.41,2023-06-18
5183,Teclado,5,41.89,2023-03-13
5184,Mouse,4,22.38,2023-07-02
5185,Impresora,10,107.56,2023-09-26
5186,Mouse,16,28.05,2023-03-27
5187,Laptop,16,1488.91,2023-04-11
5188,Teclado,15,34.48,2023-02-09
5189,Monitor,17,275.19,2023-02-21
5190,Tablet,1,177.27,2023-03-21
5191,Teléfono,4,677.41,2023-11-19
5192,Mouse,17,24.49,2023-02-26
5193,Impresora,3,194.51,2023-12-14
5194,Impresora,11,139.92,2023-06-18
5195,Monitor,2,223.26,2023-01-05
5196,Monitor,18,118.88,2023-04-13
5197,Teclado,3,43.12,2023-03-10
5198,Teléfono,2,358.93,2023-08-11
5199,Teléfono,15,604.0,2023-09-09
5200,Mouse,8,13.91,2023-12-13
5201,Monitor,19,377.97,2023-08-23
5202,Impresora,18,157.95,2023-10-14
5203,Tablet,4,319.87,2023-07-16
5204,Teléfono,2,679.38,2023-06-08
5205,Impresora,11,241.32,2023-03-09
5206,Monitor,6,317.45,2023-08-27
5207,Mouse,2,23.53,2023-03-14
5208,Teléfono,1,613.73,2023-12-09
5209,Monitor,9,386.12,2023-12-05
5210,Mouse,5,19.52,2023-05-21
5211,Laptop,11,1253.85,2023-09-11
5212,Monitor,3,105.98,2023-01-26
5213,Impresora,15,222.78,2023-10-26
5214,Tablet,10,435.96,2023-07-23
5215,Impresora,8,168.93,2023-09-09
5216,Mouse,17,20.29,2023-10-13
5217,Laptop,6,913.62,2023-06-09
5218,Impresora,5,201.85,2023-01-21
5219,Teléfono,15,269.94,2023-11-11
5220,Mouse,6,29.76,2023-09-30
5221,Impresora,17,232.15,2023-07-17
5222,Teléfono,8,673.05,2023-12-12
5223,Mouse,7,14.44,2023-05-10
5224,Tablet,18,388.8,2023-05-19
5225,Laptop,7,1199.99,2023-01-14
5226,Laptop,4,895.39,2023-05-14
5227,Teléfono,6,249.79,2023-10-22
5228,Teclado,18,20.87,2023-03-14
5229,Mouse,10,23.5,2023-01-09
5230,Laptop,6,950.31,2023-11-19
5231,Teléfono,13,508.32,2023-06-15
5232,Teclado,20,21.95,2023-11-09
5233,Mouse,14,23.98,2023-08-13
5234,Teléfono,19,601.63,2023-10-29
5235,Mouse,4,28.2,2023-11-22
5236,Mouse,10,18.46,2023-08-24
5237,Laptop,16,758.16,2023-09-14
5238,Teléfono,15,509.37,2023-09-29
5239,Teclado,4,38.54,2023-08-25
5240,Tablet,7,167.1,2023-10-03
5241,Tablet,9,154.39,2023-10-04
5242,Teléfono,19,352.78,2023-08-18
5243,Monitor,4,353.68,2023-03-23
5244,Teclado,12,41.9,2023-02-24
5245,Teclado,2,37.36,2023-09-17
5246,Laptop,9,964.41,2023-01-12
5247,Teléfono,20,273.78,2023-06-25
5248,Tablet,14,428.48,2023-10-27
5249,Monitor,1,254.19,2023-12-27
5250,Monitor,3,263.32,2023-12-07
5251,Tablet,19,344.73,2023-06-20
5252,Mouse,2,24.39,2023-01-08
5253,Mouse,12,10.87,2023-01-20
5254,Tablet,10,316.91,2023-10-05
5255,Tablet,3,492.52,2023-07-06
5256,Teléfono,16,622.85,2023-05-27
5257,Teclado,4,40.12,2023-12-09
5258,Teléfono,16,222.69,2023-04-26
5259,Teléfono,20,744.39,2023-11-27
5260,Teclado,5,34.85,2023-10-05
5261,Impresora,19,116.54,2023-08-08
5262,Mouse,10,28.91,2023-07-04
5263,Impresora,19,208.24,2023-10-14
5264,Impresora,18,191.52,2023-04-19
5265,Teclado,14,22.14,2023-03-12
5266,Impresora,1,219.13,2023-05-03
5267,Impresora,19,115.1,2023-04-24
5268,Mouse,10,24.38,2023-02-25
5269,Mouse,8,21.87,2023-04-28
5270,Teclado,2,41.57,2023-01-17
5271,Laptop,7,1034.14,2023-03-08
5272,Teléfono,20,253.09,2023-04-08
5273,Tablet,13,154.53,2023-09-07
5274,Impresora,17,235.67,2023-11-21
5275,Teléfono,15,367.92,2023-08-17
5276,Impresora,19,134.01,2023-12-01
5277,Impresora,2,228.63,2023-01-16
5278,Teléfono,2,733.46,2023-10-28
5279,Teclado,7,49.65,2023-05-18
5280,Teléfono,9,273.87,2023-12-29
5281,Impresora,18,123.11,2023-02-08
5282,Monitor,9,138.86,2023-10-18
5283,Laptop,20,718.35,2023-03-15
5284,Mouse,8,17.8,2023-12-11
5285,Tablet,2,233.38,2023-03-02
5286,Teclado,16,49.96,2023-12-02
5287,Tablet,17,338.18,2023-04-26
5288,Mouse,18,10.3,2023-08-15
5289,Monitor,16,142.79,2023-12-21
5290,Teclado,5,44.55,2023-12-25
5291,Mouse,12,11.12,2023-08-18
5292,Impresora,11,136.06,2023-07-02
5293,Laptop,5,1434.46,2023-05-16
5294,Teclado,5,32.64,2023-08-12
5295,Mouse,18,19.29,2023-07-05
5296,Mouse,8,29.16,2023-06-30
5297,Monitor,12,278.74,2023-04-26
5298,Monitor,12,298.45,2023-03-18
5299,Tablet,13,431.81,2023-10-03
5300,Teclado,14,17.04,2023-12-17
5301,Monitor,19,171.38,2023-01-12
5302,Monitor,5,363.32,2023-06-30
5303,Teclado,15,45.42,2023-10-26
5304,Tablet,8,472.42,2023-09-21
5305,Teclado,13,21.57,2023-10-06
5306,Laptop,20,999.68,2023-03-06
5307,Monitor,9,341.08,2023-09-02
5308,Monitor,6,184.91,2023-06-12
5309,Mouse,20,15.59,2023-10-02
5310,Monitor,14,370.4,2023-12-13
5311,Teléfono,6,365.32,2023-09-20
5312,Tablet,8,353.67,2023-04-24
5313,Monitor,9,277.77,2023-08-04
5314,Mouse,18,14.42,2023-05-06
5315,Tablet,5,304.23,2023-02-21
5316,Monitor,10,306.86,2023-03-10
5317,Monitor,1,158.82,2023-03-31
5318,Impresora,14,151.56,2023-04-29
5319,Impresora,5,248.42,2023-04-29
5320,Laptop,5,1294.81,2023-01-18
5321,Teléfono,18,487.63,2023-04-07
5322,Laptop,14,768.75,2023-06-30
5323,Monitor,16,155.26,2023-10-29
5324,Teclado,4,43.13,2023-10-25
5325,Laptop,16,865.63,2023-11-06
5326,Impresora,9,179.32,2023-03-10
5327,Mouse,15,29.69,2023-02-09
5328,Mouse,14,22.93,2023-09-08
5329,Tablet,14,417.78,2023-07-06
5330,Teléfono,4,289.77,2023-06-30
5331,Monitor,9,141.69,2023-02-20
5332,Monitor,2,363.83,2023-09-22
5333,Teléfono,16,202.82,2023-07-10
5334,Mouse,9,14.44,2023-05-31
5335,Mouse,15,24.38,2023-09-12
5336,Laptop,6,1250.87,2023-10-18
5337,Mouse,7,10.32,2023-10-18
5338,Teclado,13,21.15,2023-02-15
5339,Monitor,10,379.47,2023-06-17
5340,Monitor,13,153.64,2023-07-22
5341,Teléfono,6,339.49,2023-03-04
5342,Monitor,1,208.19,2023-04-12
5343,Mouse,12,10.63,2023-01-30
5344,Monitor,16,247.81,2023-11-23
5345,Teclado,8,30.26,2023-01-11
5346,Monitor,13,129.74,2023-11-05
5347,Impresora,10,209.67,2023-02-22
5348,Laptop,4,1230.67,2023-05-05
5349,Mouse,7,23.6,2023-02-10
5350,Impresora,14,166.27,2023-12-13
5351,Teclado,6,27.64,2023-01-01
5352,Teclado,14,33.76,2023-01-25
5353,Mouse,9,21.1,2023-04-22
5354,Impresora,8,155.9,2023-05-21
5355,Teléfono,14,545.31,2023-04-20
5356,Laptop,6,891.45,2023-10-17
5357,Mouse,1,11.86,2023-02-09
5358,Teléfono,15,559.41,2023-09-20
5359,Teléfono,13,793.56,2023-02-24
5360,Tablet,13,383.13,2023-05-21
5361,Tablet,3,456.15,2023-07-08
5362,Teclado,4,24.53,2023-12-31
5363,Impresora,1,222.9,2023-02-12
5364,Mouse,17,27.17,2023-12-07
5365,Laptop,1,781.65,2023-08-18
5366,Impresora,20,235.58,2023-06-04
5367,Teclado,7,25.22,2023-12-23
5368,Tablet,7,216.8,2023-08-30
5369,Laptop,13,861.56,2023-08-14
5370,Tablet,17,300.96,2023-07-30
5371,Teclado,13,47.63,2023-09-15
5372,Impresora,5,188.7,2023-02-14
5373,Laptop,16,1003.08,2023-12-30
5374,Laptop,12,959.82,2023-11-11
5375,Monitor,11,181.58,2023-12-13
5376,Laptop,11,914.58,2023-01-22
5377,Monitor,9,385.69,2023-04-25
5378,Teclado,17,46.07,2023-02-06
5379,Teclado,1,21.43,2023-09-20
5380,Impresora,8,132.5,2023-05-12
5381,Teléfono,18,421.48,2023-11-24
5382,Impresora,7,194.06,2023-10-12
5383,Laptop,1,821.27,2023-03-23
5384,Impresora,18,191.21,2023-03-11
5385,Tablet,19,303.65,2023-11-20
5386,Teléfono,10,362.33,2023-06-05
5387,Teclado,8,31.68,2023-05-04
5388,Teclado,1,39.59,2023-11-13
5389,Tablet,1,291.42,2023-06-27
5390,Teléfono,19,690.24,2023-03-01
5391,Teclado,20,44.37,2023-07-04
5392,Teclado,9,39.42,2023-03-13
5393,Mouse,18,20.6,2023-12-13
5394,Laptop,11,1278.97,2023-06-28
5395,Tablet,15,440.9,2023-01-24
5396,Monitor,7,158.97,2023-05-06
5397,Mouse,11,29.38,2023-03-02
5398,Tablet,4,297.26,2023-04-13
5399,Tablet,16,193.85,2023-04-03
5400,Tablet,2,474.64,2023-12-05
5401,Teclado,16,46.52,2023-02-10
5402,Tablet,3,290.4,2023-07-17
5403,Monitor,20,328.04,2023-02-23
5404,Monitor,13,258.29,2023-07-29
5405,Tablet,14,214.06,2023-04-11
5406,Laptop,2,1380.27,2023-05-22
5407,Teclado,12,24.87,2023-09-28
5408,Laptop,1,830.71,2023-09-23
5409,Laptop,6,1125.6,2023-12-06
5410,Impresora,16,215.04,2023-12-19
5411,Impresora,4,112.97,2023-12-25
5412,Impresora,19,81.84,2023-09-13
5413,Monitor,2,276.98,2023-04-24
5414,Teclado,3,48.12,2023-08-12
5415,Teclado,16,28.87,2023-01-23
5416,Impresora,6,121.82,2023-08-12
5417,Tablet,8,376.74,2023-07-23
5418,Teléfono,3,595.87,2023-12-07
5419,Laptop,8,1332.57,2023-04-16
5420,Mouse,2,17.49,2023-02-20
5421,Teléfono,9,231.09,2023-07-29
5422,Tablet,12,163.94,2023-05-23
5423,Teléfono,12,558.95,2023-11-27
5424,Laptop,18,1372.28,2023-03-25
5425,Laptop,1,810.88,2023-05-18
5426,Impresora,6,117.6,2023-09-22
5427,Monitor,7,248.27,2023-01-04
5428,Impresora,15,102.42,2023-08-14
5429,Laptop,13,875.83,2023-05-15
5430,Mouse,15,15.5,2023-05-04
5431,Impresora,9,98.4,2023-08-31
5432,Impresora,11,141.59,2023-10-22
5433,Laptop,18,1104.29,2023-02-18
5434,Mouse,5,22.68,2023-06-10
5435,Tablet,17,217.75,2023-02-19
5436,Impresora,3,220.58,2023-12-16
5437,Mouse,9,22.43,2023-04-10
5438,Laptop,14,1070.52,2023-05-12
5439,Mouse,7,19.66,2023-08-06
5440,Tablet,16,326.17,2023-07-10
5441,Tablet,11,334.77,2023-01-26
5442,Mouse,10,10.38,2023-04-15
5443,Impresora,17,100.05,2023-07-16
5444,Tablet,18,414.14,2023-03-19
5445,Tablet,13,172.31,2023-10-07
5446,Laptop,11,1171.76,2023-02-02
5447,Monitor,13,125.16,2023-07-21
5448,Tablet,17,271.35,2023-05-25
5449,Monitor,9,182.97,2023-06-30
5450,Monitor,14,239.03,2023-05-28
5451,Laptop,19,1422.54,2023-06-27
5452,Teléfono,20,599.75,2023-12-30
5453,Teclado,16,41.5,2023-11-18
5454,Impresora,4,121.57,2023-12-22
5455,Impresora,17,190.49,2023-08-15
5456,Teléfono,15,317.22,2023-09-17
5457,Tablet,13,357.04,2023-03-16
5458,Teléfono,11,735.12,2023-04-03
5459,Tablet,12,472.96,2023-10-17
5460,Impresora,1,113.42,2023-08-23
5461,Impresora,3,210.0,2023-03-20
5462,Impresora,19,192.72,2023-12-13
5463,Monitor,14,307.24,2023-02-18
5464,Laptop,18,833.39,2023-06-07
5465,Tablet,2,297.26,2023-05-15
5466,Laptop,15,1141.67,2023-08-17
5467,Teléfono,3,721.97,2023-01-25
5468,Impresora,3,124.84,2023-12-26
5469,Impresora,9,230.53,2023-10-05
5470,Laptop,17,999.92,2023-11-27
5471,Monitor,13,139.03,2023-11-15
5472,Tablet,18,369.21,2023-10-13
5473,Teclado,1,43.47,2023-10-12
5474,Teclado,1,19.9,2023-10-25
5475,Monitor,20,115.5,2023-04-08
5476,Laptop,9,1016.21,2023-05-29
5477,Teléfono,18,776.9,2023-09-22
5478,Teléfono,1,331.81,2023-10-25
5479,Monitor,10,385.31,2023-11-19
5480,Teléfono,9,695.05,2023-05-18
5481,Teclado,3,47.59,2023-03-19
5482,Impresora,10,192.84,2023-04-15
5483,Laptop,20,956.62,2023-04-30
5484,Tablet,8,201.1,2023-08-02
5485,Monitor,7,341.77,2023-05-11
5486,Tablet,19,493.87,2023-05-31
5487,Impresora,4,99.8,2023-11-29
5488,Monitor,4,345.5,2023-06-23
5489,Mouse,3,27.54,2023-10-23
5490,Monitor,15,333.91,2023-10-07
5491,Monitor,3,105.94,2023-10-12
5492,Teclado,17,29.36,2023-12-11
5493,Laptop,20,1120.78,2023-12-26
5494,Impresora,3,194.64,2023-08-23
5495,Monitor,20,282.25,2023-02-07
5496,Teléfono,17,209.49,2023-10-18
5497,Mouse,15,20.8,2023-03-29
5498,Teclado,19,49.12,2023-08-05
5499,Impresora,15,194.74,2023-03-17
5500,Monitor,2,157.86,2023-06-24
5501,Monitor,5,216.99,2023-02-05
5502,Laptop,14,966.89,2023-04-01
5503,Laptop,3,818.22,2023-11-04
5504,Monitor,2,148.45,2023-01-11
5505,Teléfono,5,207.71,2023-08-20
5506,Mouse,8,28.27,2023-04-15
5507,Monitor,13,347.85,2023-11-04
5508,Impresora,16,178.83,2023-07-14
5509,Tablet,4,238.17,2023-10-28
5510,Teclado,1,48.54,2023-08-08
5511,Tablet,14,466.62,2023-05-30
5512,Teclado,6,24.32,2023-10-25
5513,Impresora,6,212.14,2023-08-14
5514,Laptop,8,941.85,2023-03-07
5515,Laptop,5,1214.44,2023-11-06
5516,Mouse,17,12.78,2023-01-18
5517,Laptop,17,883.65,2023-04-04
5518,Impresora,15,208.15,2023-08-29
5519,Tablet,15,467.55,2023-07-18
5520,Impresora,20,169.85,2023-08-30
5521,Mouse,8,17.59,2023-06-29
5522,Teléfono,16,486.64,2023-10-11
5523,Tablet,1,157.39,2023-06-29
5524,Teclado,16,21.27,2023-10-25
5525,Tablet,10,282.19,2023-02-09
5526,Mouse,20,10.82,2023-02-24
5527,Teléfono,9,319.46,2023-11-17
5528,Mouse,13,29.85,2023-12-17
5529,Mouse,8,15.82,2023-08-30
5530,Monitor,17,224.78,2023-02-18
5531,Monitor,20,372.14,2023-11-30
5532,Mouse,9,29.93,2023-02-21
5533,Teclado,19,44.87,2023-12-24
5534,Monitor,12,260.07,2023-11-09
5535,Laptop,3,1208.1,2023-02-28
5536,Mouse,1,18.32,2023-07-16
5537,Laptop,3,744.73,2023-09-15
5538,Laptop,4,1315.64,2023-03-19
5539,Monitor,3,391.14,2023-12-31
5540,Mouse,12,19.61,2023-03-28
5541,Monitor,15,191.14,2023-05-11
5542,Monitor,9,311.84,2023-12-12
5543,Teclado,5,47.82,2023-07-01
5544,Laptop,4,1282.15,2023-09-24
5545,Impresora,19,173.26,2023-12-14
5546,Impresora,9,130.55,2023-10-25
5547,Tablet,16,399.37,2023-08-01
5548,Teléfono,12,466.32,2023-08-28
5549,Impresora,11,181.52,2023-06-25
5550,Tablet,11,322.49,2023-01-09
5551,Laptop,20,1163.83,2023-05-29
5552,Tablet,9,351.11,2023-10-14
5553,Tablet,11,309.21,2023-07-07
5554,Teclado,4,44.23,2023-08-27
5555,Mouse,12,14.62,2023-10-25
5556,Teléfono,20,775.24,2023-03-09
5557,Laptop,10,906.99,2023-07-13
5558,Impresora,17,208.4,2023-05-22
5559,Teclado,15,40.75,2023-08-28
5560,Tablet,16,320.84,2023-07-15
5561,Teléfono,7,488.52,2023-09-06
5562,Teléfono,4,624.83,2023-06-14
5563,Impresora,12,141.85,2023-06-11
5564,Monitor,7,246.56,2023-12-17
5565,Laptop,8,1416.12,2023-12-16
5566,Laptop,8,1331.85,2023-01-06
5567,Laptop,12,1171.24,2023-05-17
5568,Impresora,14,215.11,2023-07-17
5569,Impresora,16,195.65,2023-07-29
5570,Laptop,15,1407.94,2023-02-23
5571,Mouse,2,13.0,2023-01-29
5572,Monitor,17,217.96,2023-07-09
5573,Monitor,15,113.85,2023-11-14
5574,Monitor,11,369.47,2023-05-21
5575,Tablet,11,406.83,2023-08-29
5576,Tablet,17,387.73,2023-08-20
5577,Mouse,6,23.24,2023-10-08
5578,Monitor,11,316.03,2023-03-22
5579,Teclado,1,37.66,2023-03-18
5580,Teléfono,1,290.09,2023-02-20
5581,Teclado,1,28.89,2023-07-20
5582,Impresora,11,131.99,2023-01-21
5583,Monitor,15,344.32,2023-04-10
5584,Teléfono,15,591.13,2023-03-31
5585,Mouse,5,27.78,2023-11-27
5586,Teléfono,18,295.27,2023-11-11
5587,Impresora,8,193.6,2023-02-07
5588,Tablet,3,453.52,2023-01-18
5589,Mouse,6,20.64,2023-09-07
5590,Teclado,6,26.32,2023-03-28
5591,Teclado,17,36.28,2023-09-14
5592,Laptop,15,747.41,2023-01-21
5593,Tablet,3,165.2,2023-10-01
5594,Teclado,7,46.6,2023-03-31
5595,Laptop,16,700.33,2023-10-25
5596,Impresora,18,168.83,2023-07-28
5597,Laptop,19,756.92,2023-08-14
5598,Impresora,10,187.88,2023-03-19
5599,Mouse,18,25.32,2023-08-11
5600,Tablet,13,436.34,2023-09-13
5601,Teclado,8,24.94,2023-08-20
5602,Teclado,4,31.62,2023-09-26
5603,Teclado,18,24.14,2023-05-28
5604,Mouse,20,15.34,2023-02-06
5605,Mouse,3,25.19,2023-03-22
5606,Laptop,14,802.04,2023-01-09
5607,Laptop,17,1233.14,2023-06-07
5608,Tablet,6,259.83,2023-11-07
5609,Mouse,15,27.33,2023-10-17
5610,Laptop,2,992.99,2023-04-01
5611,Teléfono,16,315.04,2023-01-05
5612,Monitor,9,173.19,2023-04-06
5613,Impresora,1,227.23,2023-01-24
5614,Impresora,13,204.25,2023-11-25
5615,Tablet,14,194.1,2023-12-07
5616,Monitor,6,291.63,2023-09-02
5617,Impresora,18,91.5,2023-05-09
5618,Laptop,14,1383.33,2023-01-03
5619,Teléfono,19,695.25,2023-05-05
5620,Impresora,17,107.8,2023-12-15
5621,Teléfono,1,402.75,2023-06-30
5622,Teclado,15,27.22,2023-06-13
5623,Monitor,10,334.49,2023-05-28
5624,Tablet,7,201.43,2023-10-22
5625,Impresora,10,213.21,2023-10-12
5626,Tablet,14,227.05,2023-03-14
5627,Teléfono,1,391.63,2023-02-16
5628,Impresora,17,118.33,2023-04-28
5629,Laptop,11,1129.34,2023-09-01
5630,Teléfono,12,533.66,2023-11-24
5631,Mouse,18,19.18,2023-07-07
5632,Mouse,20,25.11,2023-02-21
5633,Teléfono,11,438.51,2023-08-10
5634,Teléfono,7,668.07,2023-11-06
5635,Teléfono,8,448.89,2023-03-19
5636,Mouse,8,14.18,2023-01-29
5637,Monitor,2,126.32,2023-05-14
5638,Impresora,11,122.98,2023-11-22
5639,Tablet,17,308.55,2023-11-15
5640,Impresora,19,223.52,2023-01-16
5641,Mouse,15,18.26,2023-08-02
5642,Tablet,14,232.61,2023-06-21
5643,Impresora,13,194.33,2023-06-10
5644,Monitor,3,121.42,2023-04-04
5645,Teclado,16,40.76,2023-06-23
5646,Monitor,2,374.5,2023-11-21
5647,Tablet,8,221.07,2023-02-18
5648,Monitor,6,205.09,2023-01-11
5649,Impresora,3,148.25,2023-04-24
5650,Tablet,13,460.1,2023-04-30
5651,Monitor,5,366.43,2023-12-01
5652,Teléfono,7,401.17,2023-07-24
5653,Laptop,14,1068.2,2023-01-26
5654,Tablet,1,295.49,2023-02-09
5655,Impresora,15,141.46,2023-03-16
5656,Impresora,14,152.91,2023-10-01
5657,Laptop,17,1033.83,2023-01-09
5658,Teclado,8,24.1,2023-12-24
5659,Teclado,4,28.94,2023-10-22
5660,Laptop,13,1417.68,2023-12-07
5661,Teléfono,14,718.02,2023-09-02
5662,Monitor,20,123.89,2023-12-09
5663,Laptop,16,1494.44,2023-10-02
5664,Teléfono,7,524.29,2023-01-23
5665,Tablet,3,196.25,2023-09-05
5666,Tablet,13,263.57,2023-12-30
5667,Monitor,19,167.38,2023-10-01
